id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1715374683.491112,0.0,0.17,1.13,12.51,-10.74,-5.68
9,1715374683.503259,-0.03,0.15,1.15,45.17,-21.48,10.5
43,1715374683.548086,0.04,0.32,1.17,27.71,-7.63,8.18
64,1715374683.575419,0.01,0.27,1.16,8.0,0.0,3.05
81,1715374683.597546,-0.0,0.19,1.12,-1.34,6.65,7.45
112,1715374683.638294,-0.02,0.21,1.13,-1.34,6.65,7.45
113,1715374683.639587,-0.02,0.21,1.13,-0.43,10.68,18.68
132,1715374683.664273,-0.01,0.32,1.16,-20.32,15.75,28.5
162,1715374683.703267,0.01,0.19,1.09,-25.45,0.18,12.94
190,1715374683.739246,-0.01,0.21,1.05,-25.45,0.18,12.94
191,1715374683.740729,-0.01,0.21,1.05,40.34,-18.86,18.92
221,1715374683.780145,0.03,0.29,0.99,43.09,-26.18,4.33
250,1715374683.817829,0.02,0.22,0.86,43.09,-26.18,4.33
252,1715374683.820412,0.02,0.22,0.86,49.44,-26.79,7.51
280,1715374683.856865,0.03,0.26,0.59,32.9,-45.1,10.62
309,1715374683.89477,0.12,0.16,0.35,32.9,-45.1,10.62
310,1715374683.896083,0.12,0.16,0.35,-18.19,-70.19,11.6
339,1715374683.933855,0.3,-0.08,-0.06,-97.72,-116.52,19.65
368,1715374683.97174,0.45,-0.62,-0.28,-176.33,-176.51,26.43
399,1715374684.011649,0.61,-1.05,-0.27,-261.54,-209.66,46.14
428,1715374684.049273,0.88,-1.31,-0.2,-327.88,-247.74,39.86
458,1715374684.0884,1.08,-1.44,0.22,-284.55,-317.5,19.47
486,1715374684.124925,1.09,-1.31,0.47,-232.18,-272.46,57.01
512,1715374684.163816,1.15,-1.36,0.23,-253.42,-152.89,99.37
541,1715374684.201209,1.41,-1.97,-0.1,-285.64,-156.68,109.56
571,1715374684.239713,2.23,-2.33,0.38,-292.3,-204.04,141.6
602,1715374684.279844,2.82,-1.75,2.05,-334.23,-6.84,99.55
631,1715374684.317017,1.34,-1.62,2.3,-334.23,-6.84,99.55
632,1715374684.318301,1.34,-1.62,2.3,-201.48,221.13,39.86
660,1715374684.355188,0.9,-0.99,0.7,182.62,3.23,9.09
689,1715374684.393842,1.29,-0.17,0.94,260.13,-73.18,-58.41
720,1715374684.434048,0.99,-0.16,1.1,191.04,50.96,-82.03
749,1715374684.471692,1.01,-0.41,0.91,191.04,50.96,-82.03
751,1715374684.474305,1.01,-0.41,0.91,233.58,100.71,-116.58
779,1715374684.511021,2.04,-1.03,1.57,331.24,151.18,-196.04
808,1715374684.549151,3.19,-2.25,1.44,331.24,151.18,-196.04
810,1715374684.551735,3.19,-2.25,1.44,312.99,426.57,-258.36
838,1715374684.58823,3.16,-2.45,0.9,409.12,346.5,-209.72
870,1715374684.629369,2.72,-2.1,0.89,423.65,315.0,-227.97
899,1715374684.667003,1.27,-1.69,-0.07,410.03,211.67,-194.09
928,1715374684.70591,0.1,-1.09,-1.1,373.66,-8.61,-181.21
958,1715374684.744853,-0.54,-1.06,-0.78,190.43,-104.92,-148.99
986,1715374684.781047,-0.86,-1.14,-0.89,190.43,-104.92,-148.99
988,1715374684.783606,-0.86,-1.14,-0.89,-3.66,-117.68,66.65
1030,1715374684.838771,-0.26,-1.26,-0.69,-166.5,-123.05,255.37
1054,1715374684.869827,0.42,-1.08,-0.67,-217.16,-159.24,312.13
