id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1715373825.570427,-0.07,0.06,1.11,17.64,-9.46,0.49
9,1715373825.582315,-0.02,0.15,1.15,17.64,-9.46,0.49
13,1715373825.587587,-0.02,0.15,1.15,10.74,2.99,-8.61
31,1715373825.611408,-0.03,0.05,1.28,-3.17,15.75,-13.37
54,1715373825.641241,-0.18,-0.16,1.36,33.87,33.69,-2.75
83,1715373825.678614,-0.01,0.28,1.56,-28.93,87.46,3.6
114,1715373825.718589,-0.23,0.13,1.43,185.06,67.69,-35.1
137,1715373825.748033,0.09,0.0,2.35,98.08,164.12,-48.4
167,1715373825.785641,-0.38,-0.3,1.58,98.08,164.12,-48.4
170,1715373825.789574,-0.38,-0.3,1.58,89.29,320.13,79.53
197,1715373825.824743,-0.93,0.02,1.1,89.29,320.13,79.53
198,1715373825.826033,-0.93,0.02,1.1,115.97,334.96,187.13
228,1715373825.86471,-1.04,0.35,0.89,168.46,108.4,144.65
258,1715373825.90345,-0.82,0.23,0.64,168.46,108.4,144.65
259,1715373825.90474,-0.82,0.23,0.64,163.94,104.8,167.05
292,1715373825.947349,-0.52,0.32,0.52,152.28,72.88,153.5
322,1715373825.986572,-0.34,0.49,0.51,152.1,84.9,149.48
358,1715373826.033226,-0.28,0.34,0.26,145.02,94.54,146.67
377,1715373826.057646,-0.1,0.66,0.14,147.64,86.49,154.54
407,1715373826.096472,-0.21,0.51,-0.03,113.04,108.76,137.45
437,1715373826.135224,0.07,0.79,-0.16,97.41,56.58,136.6
468,1715373826.175306,-0.01,0.75,-0.09,60.06,71.47,102.54
496,1715373826.213483,-0.0,0.74,-0.17,56.52,75.99,106.51
525,1715373826.251098,0.08,0.84,-0.05,56.52,59.08,103.82
554,1715373826.288649,0.07,0.78,-0.12,58.41,97.96,111.33
583,1715373826.326138,0.17,0.82,-0.29,58.41,97.96,111.33
584,1715373826.327439,0.17,0.82,-0.29,54.63,75.87,141.05
615,1715373826.36722,0.29,0.78,-0.06,42.97,117.92,138.98
645,1715373826.406353,0.43,0.82,-0.18,42.18,115.11,146.42
676,1715373826.446437,0.66,0.69,0.11,52.8,104.49,145.75
706,1715373826.485159,1.15,0.55,-0.59,64.15,91.61,129.64
737,1715373826.524879,1.64,0.44,-0.29,23.62,11.66,65.8
768,1715373826.565113,1.71,0.43,-0.53,23.62,11.66,65.8
769,1715373826.566446,1.71,0.43,-0.53,5.74,13.92,-23.99
796,1715373826.601276,1.24,0.28,-0.52,-43.64,-51.15,-81.36
825,1715373826.638796,1.22,0.58,-0.21,-53.71,-24.6,-125.43
848,1715373826.668527,0.72,0.64,-0.15,-53.71,-24.6,-125.43
850,1715373826.671139,0.72,0.64,-0.15,-53.16,-36.93,-178.04
879,1715373826.708519,0.44,0.73,-0.11,-43.09,-97.29,-112.67
909,1715373826.748016,0.44,0.74,-0.15,-51.57,-75.93,-135.74
938,1715373826.785857,0.65,1.03,0.36,-70.86,-64.03,-172.55
969,1715373826.825499,-0.16,0.53,-0.3,-70.86,-64.03,-172.55
