id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1715374024.562672,0.36,1.06,0.22,11.29,-7.39,9.46
10,1715374024.575876,0.29,0.99,-0.06,-5.43,14.95,2.62
38,1715374024.612578,0.31,1.11,-0.38,-31.31,11.66,16.42
68,1715374024.651284,0.31,1.02,-0.71,-31.31,11.66,16.42
70,1715374024.653855,0.31,1.02,-0.71,-27.65,146.42,18.86
99,1715374024.691172,0.24,0.82,-0.5,-15.38,-52.86,20.69
128,1715374024.729227,0.49,0.85,0.38,62.07,-28.32,92.9
158,1715374024.769511,0.39,1.13,-0.23,-13.0,78.86,59.75
188,1715374024.808465,0.08,1.03,-0.75,-152.83,-72.08,24.9
216,1715374024.844363,0.72,1.14,0.24,10.99,-260.19,73.12
246,1715374024.883081,0.69,0.99,0.25,10.99,-260.19,73.12
247,1715374024.884397,0.69,0.99,0.25,-91.43,-20.57,32.29
277,1715374024.923226,0.66,0.75,-0.11,-17.64,-168.76,63.72
306,1715374024.961043,0.73,0.65,0.21,-69.4,-73.55,48.95
336,1715374024.999673,0.71,0.29,0.15,-69.4,-73.55,48.95
338,1715374025.00226,0.71,0.29,0.15,-58.11,-86.18,67.75
366,1715374025.038756,0.85,-0.05,0.5,-58.11,-86.18,67.75
367,1715374025.040048,0.85,-0.05,0.5,-87.59,-79.83,103.15
396,1715374025.077998,1.08,-0.16,0.56,-86.12,-55.3,143.86
426,1715374025.11674,1.48,0.16,0.95,-86.12,-55.3,143.86
428,1715374025.119346,1.48,0.16,0.95,-116.7,-46.81,149.78
455,1715374025.154264,1.28,0.65,0.96,-116.7,-46.81,149.78
457,1715374025.15684,1.28,0.65,0.96,-95.64,9.03,39.25
484,1715374025.192111,1.07,0.6,1.02,-95.64,9.03,39.25
485,1715374025.193409,1.07,0.6,1.02,-28.99,36.74,-11.96
515,1715374025.232252,1.06,0.42,0.52,-28.99,36.74,-11.96
517,1715374025.23484,1.06,0.42,0.52,44.92,18.55,-21.55
545,1715374025.271428,1.13,0.37,0.54,56.76,38.33,-39.92
575,1715374025.310258,1.06,0.35,0.53,57.31,45.04,-32.41
603,1715374025.346741,1.17,0.43,0.63,57.31,45.04,-32.41
